lng,lat,status
GD1-5-814,118.76846387464589,37.86262344337319,0
GD1-5-815,118.76972883447164,37.86230264933882,1
GD1-5-816,118.76766935621662,37.86551357283586,0
GD1-5-818,118.76503951691436,37.868640678295186,0
GD1-5-905,118.7800982067839,37.84934981425013,0
GD1-5-906,118.77861157548861,37.84989026974482,0
GD1-5-907,118.77686738340276,37.851060681284245,0
GD1-5C06,118.77975213937998,37.85102160820039,0
GD1-5G13,118.76988154528821,37.86108646642262,0
GD1-5G19,118.76308282239472,37.87045817797133,0
GD1-5G21,118.76115669718311,37.87356339387252,0
GD1-5G9,118.77468010670268,37.85460246396517,0
GD1-5N101,118.77300215457265,37.85664789128136,0
GD1-5N11,118.77187471102604,37.85796208252265,0
GD1-5N12,118.7713206345034,37.8594973517846,0
GD1-5N13,118.77015102468437,37.8609517919462,0
GD1-5N131,118.77065494497161,37.861117625313064,0
GD1-5N15,118.76786194647916,37.86406257451882,0
GD1-5N16,118.76643694211134,37.866248244790576,0
GD1-5N17,118.76543223765506,37.86795465186685,0
GD1-5N316,118.76769853001692,37.86578338773475,0
GD1-5N414,118.77111103356972,37.862133221224035,1
GD1-5N5,118.77849264777089,37.84872322094172,0
GD1-5N7,118.7767380721597,37.8513531553024,0
GD1-5N712,118.77081505379576,37.859261730709434,0
GD1-5N9,118.7743871879971,37.85470597240281,0
GD1-5NB15,118.7680824536213,37.863780001006894,0
GD1-5NB5,118.77858945032446,37.84896949068964,0
GD1-5P511,118.77478443729059,37.859900104193315,0
GD1-5P512,118.77002052103379,37.86404589990762,0
GD1-5P615,118.76742882175623,37.86305562961907,0
GD1-5X215,118.76954598363865,37.8637126059908,0
GD1-5X908,118.77465703059825,37.85174488333537,0
GD1-5XN3,118.78007184554868,37.846363913767554,0
GD1-6-11,118.77419331202178,37.85894060852134,0
GD1-6-13,118.77196949021092,37.86191986380987,0
GD1-6-15,118.76947583653387,37.86502700005076,0
GD1-6-17,118.7674380806413,37.86819930662004,0
GD1-6-18,118.76554854236238,37.869970796146916,0
GD1-6-19,118.76505790083404,37.871315906681616,0
GD1-6-208,118.77695425512319,37.85373262495557,0
GD1-6-21,118.7629912186308,37.874243090847685,0
GD1-6-313,118.7727706025422,37.859313372204944,0
GD1-6-315,118.77108327372663,37.86477085766146,0
GD1-6-319,118.7699371062448,37.87005802871318,0
GD1-6-409,118.77784953504106,37.85600274609505,0
GD1-6-413,118.77348117921919,37.861464692964994,0
GD1-6-417,118.76892731534143,37.8677490345841,0
GD1-6-420,118.76366636498153,37.87300782977764,0
GD1-6-5,118.7840359008818,37.847749763446885,1
GD1-6-505,118.77917117617572,37.85237489954551,0
GD1-6-506,118.77739286771097,37.853072891478085,0
GD1-6-509,118.77812968378386,37.85442203845031,0
GD1-6-511,118.77662440749353,37.857030187402714,1
GD1-6-513,118.7731848352555,37.86047822970068,0
GD1-6-515,118.77108012162928,37.863689893260066,0
GD1-6-6,118.7795089458125,37.851302294151495,0
GD1-6-609,118.7759139557416,37.85677966312252,0
GD1-6-61,118.7802208151155,37.84972406264082,0
GD1-6-611,118.7753198329369,37.858536261393645,0
GD1-6-62,118.78228507107679,37.848638841198124,0
GD1-6-7,118.77878666971843,37.85339415948797,0
GD1-6-71,118.78044473914127,37.85242095574904,0
GD1-6-8,118.77624761669719,37.853639692405295,0
GD1-6-815,118.77058412279263,37.86480539234709,0
GD1-6-817,118.76774711016552,37.86781631176477,0
GD1-6-819,118.76634219565258,37.8708462188684,0
GD1-6-9,118.7760317702892,37.856007664314205,1
GD1-6-905,118.78333023470972,37.8476951440168,0
GD1-6-906,118.77914601156726,37.8513280488014,0
GD1-6-907,118.7788350088556,37.85256915696594,1
GD1-6-91,118.77605915462648,37.855255046596774,0
GD1-6-914,118.77175833037113,37.86259191854932,1
GD1-6-919,118.76406987274319,37.870866784900606,0
GD1-6C420,118.76365500463908,37.8730080000059,0
GD1-6CP409,118.77784953504106,37.85600274609505,0
GD1-6N13,118.77238551827837,37.86221087865163,0
GD1-6N15,118.76955841615738,37.86467893395121,0
GD1-6N19,118.76554039796807,37.87153388083849,1
GD1-6N420,118.76479998505576,37.87384213393624,0
GD1-6N505,118.778796603476,37.8519166254525,0
GD1-6N62,118.7818297276291,37.84860069180216,0
GD1-6NB19,118.76492351393804,37.87139899774744,0
GD1-6P202,118.77594326052301,37.85104570907982,0
GD1-6P413,118.76909194160424,37.86322883144833,1
GD1-6P615,118.7742465883054,37.86495293338022,0
GD1-6X05,118.78224040718213,37.84678377847937,0
GD1-6X320,118.76357669160527,37.87267387972484,0
GD1-6X908,118.77620418667843,37.85372367578065,0
GD1-6XN611,118.77726265559417,37.85805877487678,0
GD1-7-011,118.77638441432953,37.861231738833766,0
GD1-7-03,118.78463584965645,37.8490739188475,0
GD1-7-04,118.78279013063916,37.8497977865354,0
GD1-7-041,118.7824487259396,37.84977367884251,0
GD1-7-10,118.7761415375529,37.85963415522937,0
GD1-7-101,118.77643874280041,37.859708494170036,0
GD1-7-11,118.77497412869698,37.86117644140148,0
GD1-7-12,118.7739683388332,37.86282663377569,0
GD1-7-13,118.77280175318806,37.864407171997186,1
GD1-7-14,118.7716115374875,37.86595202070258,1
GD1-7-15,118.770466225733,37.86747591310794,0
GD1-7-16,118.7693686758805,37.86909816920193,0
GD1-7-17,118.76824701339763,37.87066447470892,0
GD1-7-18,118.76706101588667,37.87239388716413,0
GD1-7-19,118.76604619476173,37.87367930658971,1
GD1-7-20,118.7655421034755,37.87446159384209,0
GD1-7-21,118.76373706784577,37.87692543555901,0
GD1-7-3,118.78405841836442,37.84868404768678,0
GD1-7-309,118.77806868992214,37.85755789508008,1
GD1-7-315,118.77424673733704,37.86401155043612,0
GD1-7-4,118.78216347957024,37.85113827150439,0
GD1-7-407,118.78172728974151,37.85472797898339,0
GD1-7-41,118.78335980785444,37.84986572968974,0
GD1-7-411,118.77651249944114,37.86088748549589,0
GD1-7-415,118.77179925277464,37.8671473161327,0
GD1-7-419,118.76890460480729,37.87345170935331,0
GD1-7-42,118.78207945642733,37.85047967546403,1
GD1-7-5,118.78183989993639,37.85185483616142,0
GD1-7-51,118.78241837551718,37.852287492146175,0
GD1-7-52,118.78151435523755,37.85343398728422,0
GD1-7-6,118.78060393506838,37.85337119001465,0
GD1-7-609,118.77831457538888,37.859279295329344,0
GD1-7-7,118.77962087029586,37.855012078222536,0
GD1-7-707,118.77984168504884,37.854745243094555,0
GD1-7-709,118.77706242936193,37.85823746218593,0
GD1-7-711,118.77537330944162,37.86076504205196,0
GD1-7-713,118.77286785686476,37.864320596309625,0
GD1-7-715,118.77027021438347,37.86783244206549,0
GD1-7-717,118.76866566366597,37.87011317474335,0
GD1-7-8,118.77825073423918,37.85662277235368,1
GD1-7-811,118.77456652009606,37.86123663763749,1
GD1-7-815,118.77100899989556,37.86736415076857,0
GD1-7-817,118.7700418692085,37.86968710786496,1
GD1-7-9,118.77726476440114,37.85814657525874,0
GD1-7-903,118.78502615233965,37.8492414137685,0
GD1-7-905,118.78149984063377,37.85188700817722,0
GD1-7-907,118.78006019816871,37.85532748726119,0
GD1-7-909,118.77775196776142,37.858562614697576,0
GD1-7-911,118.77534667459832,37.86154917726373,0
GD1-7-917,118.76899569094728,37.86965779376329,0
GD1-7-918,118.76794206503068,37.871218569596955,1
GD1-7C03,118.78484341589241,37.849201394372535,0
GD1-7CN17,118.76780511147021,37.87024321232894,0
GD1-7CP04,118.7818985594664,37.84924195173939,0
GD1-7N04,118.78257698173161,37.849438424627344,0
GD1-7N11,118.7748695090139,37.86155186881936,0
GD1-7N12,118.77426085795469,37.86270511534745,0
GD1-7N13,118.7725971299589,37.864403497329434,0
GD1-7N16,118.76952243371866,37.868875151279255,0
GD1-7N17,118.76794465890015,37.87037624275014,1
GD1-7N19,118.76615743344061,37.8735785447502,0
GD1-7N3,118.78407635639314,37.84848559020954,1
GD1-7N315,118.77478910182019,37.86388401232645,0
GD1-7N41,118.7832541057073,37.85019388674099,0
GD1-7N415,118.77206664683561,37.86692483643579,0
GD1-7N8,118.77851904545177,37.85644080229471,0
GD1-7X217,118.76760531536155,37.87211122748745,0
GD1-7X3005,118.78118594436206,37.858080821401934,0
GD1-7X3006,118.78112425254521,37.85815652482622,0
GD1-7X904,118.78216657037466,37.85032296114903,0
GD1-7XNB11,118.77477648543994,37.86139706521364,0
GD1-8-03,118.78427705010155,37.85115580191953,0
GD1-8-11,118.77809731874643,37.86064059798873,1
GD1-8-13,118.77583060519794,37.86372191716518,0
GD1-8-15,118.77328881557067,37.86671274907222,0
GD1-8-17,118.77150163742573,37.86990386968638,1
GD1-8-19,118.76894013823737,37.87303678790223,0
GD1-8-2,118.78721377779263,37.84856411965886,1
GD1-8-20,118.76822965106606,37.8746915009049,0
GD1-8-204,118.7851712639263,37.85054768850006,1
GD1-8-3,118.78456782319918,37.85096446936922,0
GD1-8-309,118.78193724998167,37.856841782077275,0
GD1-8-31,118.78602085115972,37.84997402705744,0
GD1-8-313,118.77714271417146,37.86347239964724,0
GD1-8-317,118.77279665602437,37.869884371645256,0
GD1-8-4,118.78623254781553,37.85121397879005,0
GD1-8-407,118.7843402807575,37.853778549382135,0
GD1-8-41,118.78791834696719,37.850454200310885,0
GD1-8-411,118.7792112491368,37.860657547808934,0
GD1-8-42,118.78820502840611,37.850094012939536,0
GD1-8-5,118.78454842640114,37.852987156514324,0
GD1-8-503,118.78385751404926,37.8507184945811,0
GD1-8-509,118.78166981768885,37.856116147259996,0
GD1-8-51,118.78479168105306,37.851767330401664,0
GD1-8-511,118.78029013282695,37.85921790411467,1
GD1-8-513,118.7768621092058,37.862197439215905,0
GD1-8-515,118.77537870995785,37.86477821559854,0
GD1-8-6,118.78394765310901,37.852572866002745,0
GD1-8-61,118.78390255036206,37.852587062138426,0
GD1-8-611,118.77923636897383,37.861702145565616,0
GD1-8-7,118.78303021403755,37.85410468634741,1
GD1-8-9,118.7807375921662,37.857981485473466,0
GD1-8-904,118.78710636947733,37.85070300086946,0
GD1-8-905,118.78406651816422,37.851848137906394,0
GD1-8-910,118.78046251002488,37.85788204955378,0
GD1-8C11,118.7781031077233,37.860881485997716,0
GD1-8CN11,118.77789898122926,37.860898081918414,0
GD1-8N11,118.77789898122926,37.860898081918414,1
GD1-8N13,118.7752646617922,37.863813781958605,0
GD1-8N17,118.7723101578088,37.86949983173107,0
GD1-8N317,118.7734242765567,37.8695190842967,0
GD1-8N511,118.78006946949884,37.859491494048974,0
GD1-8NB17,118.77102517185718,37.869938065125915,0
GD1-8P202,118.78303188417291,37.85194813228974,0
GD1-8P204,118.78301416909233,37.85199092041721,0
GD1-8X011,118.78013415213623,37.85934638104946,0
GD1-8X031,118.78538600350063,37.85097233250168,0
GD1-8X201,118.78468019021899,37.84902820447297,0
GD1-8X202,118.78707793524728,37.848584198731224,0
GD1-8X211,118.7804656814778,37.85764553031037,0
GD1-8X219,118.76759268210854,37.87220078078823,0
GD1-8X3006,118.78179469228837,37.858485275566586,0
GD1-8X3007,118.78109346337993,37.858194375667814,0
GD1-8X3306,118.78115504167944,37.858118673977145,0
GD1-8X615,118.77429202446787,37.86495224849559,0
GD1-8X815,118.77454300338486,37.864993507167625,0
GD1-8X902,118.78617386856396,37.8497239735382,0
GD1-8XN15,118.77250580883386,37.86628312989511,0
GD1-8XN309,118.78054116713578,37.857703934264755,0
GD1-8XN509,118.78234568726747,37.85493031567468,0
GD1-8XN815,118.77638661408778,37.866055717920126,0
GD1-8XN9,118.78114336891488,37.85973424173988,0
GD1-8XNB509,118.78279784709709,37.853433924536375,0
GD1-9-04,118.78939559207345,37.85046778885846,0
GD1-9-10,118.78119091529472,37.85982135444336,1
GD1-9-11,118.78011567018584,37.86141184227311,0
GD1-9-12,118.7787894596938,37.86296332311695,1
GD1-9-13,118.77789570009557,37.864544291797344,0
GD1-9-14,118.77675075720151,37.86607724708424,0
GD1-9-15,118.77547599275759,37.86788465441338,0
GD1-9-16,118.77448366687716,37.8691517893093,0
GD1-9-17,118.7732506735728,37.870809904050944,0
GD1-9-18,118.77197412690369,37.872549737470024,0
GD1-9-19,118.77107558297732,37.873941549828515,0
GD1-9-191,118.77115061509198,37.873278301969414,0
GD1-9-204,118.78753905571561,37.849802344750266,1
GD1-9-210,118.78105407485711,37.85980090392998,0
GD1-9-3,118.78912737286088,37.8487715243414,0
GD1-9-309,118.78523790378523,37.856136408629894,0
GD1-9-31,118.78916739014122,37.8494870864154,0
GD1-9-313,118.78007649753351,37.86261731138671,0
GD1-9-317,118.7754059744004,37.86875502319033,0
GD1-9-4,118.78986717314356,37.851176789776446,0
GD1-9-406,118.78709101018728,37.852890030341,0
GD1-9-409,118.78315633734334,37.85933892452227,0
GD1-9-41,118.78835248286913,37.851494835906706,0
GD1-9-410,118.78229978963758,37.85962890576455,0
GD1-9-414,118.77784848415232,37.86541656984664,0
GD1-9-418,118.77385301078672,37.872233166427435,0
GD1-9-419,118.77112199522414,37.873981389309385,0
GD1-9-5,118.78695047864011,37.85177511844944,0
GD1-9-502,118.78607181334178,37.85114435011938,0
GD1-9-503,118.78458592942962,37.85265778024341,0
GD1-9-507,118.78514379924715,37.85506132874481,0
GD1-9-51,118.78726760310734,37.851734270478886,1
GD1-9-6,118.78562914187584,37.85351577858884,0
GD1-9-61,118.78576076522516,37.85237871982763,0
GD1-9-610,118.78213562727981,37.86036107362596,0
GD1-9-705,118.7865808086689,37.852463117875864,0
GD1-9-708,118.78433911921441,37.85655766714239,0
GD1-9-71,118.78513364418653,37.85464033874089,0
GD1-9-710,118.78169929591742,37.860171745562454,1
GD1-9-712,118.77938179087165,37.863024185765155,0
GD1-9-713,118.77824144724126,37.864746262730776,0
GD1-9-714,118.77653201849753,37.86548599277008,0
GD1-9-716,118.7740193029066,37.86969028596172,0
GD1-9-717,118.77141999296579,37.872188733450095,0
GD1-9-8,118.78343310801635,37.85667949814434,0
GD1-9-816,118.77571507212225,37.8683765109977,0
GD1-9-817,118.77401131159527,37.86935709482921,0
GD1-9-902,118.78648381149453,37.85126872079259,0
GD1-9-904,118.78900125631455,37.85201422339491,0
GD1-9-915,118.7744326113938,37.86891834005648,0
GD1-9-916,118.7734236880003,37.870442456326934,0
GD1-9-917,118.77221375750064,37.871167841322354,0
GD1-9-918,118.77156828663902,37.87268646880015,0
GD1-9C15,118.77533989508117,37.86789571568142,0
GD1-9C710,118.78153859986804,37.86010436246915,0
GD1-9C9,118.78226600669092,37.858226354969744,0
GD1-9G7,118.78469129258332,37.855142509528505,0
GD1-9G9,118.78242615692162,37.858271224321584,0
GD1-9N10,118.78121747960802,37.859980852031406,0
GD1-9N11,118.78011550769038,37.86140508841183,0
GD1-9N13,118.77818827316845,37.86442501492001,0
GD1-9N17,118.77303254128506,37.87119154380458,0
GD1-9N19,118.77166675720535,37.873950669429775,0
GD1-9N3,118.78886654050503,37.848320562290446,0
GD1-9N5,118.78695634893131,37.85201825694282,0
GD1-9N9,118.78221385477255,37.858891516009095,0
GD1-9P10,118.78011321119708,37.86225416713048,0
GD1-9P511,118.77664110012341,37.86245751538511,0
GD1-9P512,118.77740808116839,37.861274840961386,0
GD1-9P513,118.77392965145664,37.86310873026008,1
GD1-9P614,118.7743601787087,37.86495122113578,0
GD1-9P9,118.78240398940133,37.85923771364363,0
GD1-9X03,118.78891493380405,37.8493828218444,0
GD1-9X213,118.78258625225743,37.86060594572424,0
GD1-9X3005,118.78182467746916,37.858447076378276,0
GD1-9X3008,118.78105958282052,37.85823596673101,0
GD1-9X3009,118.77896446837916,37.8617355325089,0
GD1-9X3305,118.78185466261942,37.85840887718286,0
GD1-9X3307,118.78102879359002,37.85827381755686,0
GD1-9X3308,118.7809669575325,37.858348261902044,0
GD1-9X715,118.77634225848811,37.8661014294282,0
GD1-9X907,118.78050712914082,37.85784759305927,0
GD1-9XN12,118.77864815458713,37.861471771358254,0
GD1-9XN8,118.78238612870388,37.85472250943026,0
GD1B108,118.79258713096482,37.865909201618344,0
GD1B2,118.79530349248382,37.85422443406311,0
GD1B29,118.7776718899788,37.87603565398036,0
GD1B46,118.7928283440303,37.863671443477024,0
GD1GQ6,118.75389995894862,37.87330240818525,1
GD1Q0-15,118.7567790980159,37.86341999717845,0
GD1Q0-17,118.75396561441026,37.86648654144312,0
GD1Q0-71,118.76549696354535,37.850666474156995,0
GD1Q0XN71,118.7677052310765,37.85179542639277,0
GD1Q15-9,118.79126145096633,37.864659198241256,0
GD1Q15N9,118.79138768343167,37.864241088771855,0
GD1Q17-6,118.79968704578087,37.859749467820954,0
GD1Q3-5,118.77365287158138,37.848717413473935,0
GD1Q3N5,118.7739017985571,37.84867537692155,0
GD1Q4-8,118.77515309975625,37.85130139527487,0
GD1Q7-19,118.7663816305508,37.87344906234909,0
GD1Q7-8,118.77760128917198,37.85607405830828,0
GD1Q8-11,118.77841140249997,37.860471449354826,0
GD1Q8-7,118.7832562755278,37.85405621991248,0
GD1QX1-3,118.7679795047158,37.84572681423286,0
GD1X1-01,118.770025828198,37.84322324322814,0
GD1X1-03,118.76723904935469,37.845831619737794,0
GD1X1-05,118.765416713876,37.84911191683184,0
GD1X1-07,118.76273624594697,37.851668146386906,0
GD1X1-1,118.76937332533207,37.84325196932149,0
GD1X1-10,118.75970360013241,37.85643124781153,0
GD1X1-11,118.75863038218384,37.85812466065288,0
GD1X1-111,118.75881774782384,37.85812005962317,0
GD1X1-12,118.75742920352538,37.85964701190334,0
GD1X1-13,118.75633736627518,37.86108664353897,0
GD1X1-14,118.75497198558948,37.86268438832326,0
GD1X1-16,118.750960246767,37.86529712834835,0
GD1X1-17,118.75095520121177,37.86815648626812,0
GD1X1-2,118.76975108194793,37.84475070446948,0
GD1X1-413,118.75780445746156,37.86066386835432,0
GD1X1-417,118.75218421178145,37.86755805320132,0
GD1X1-5,118.76507966850012,37.84850799882074,0
GD1X1-615,118.75400349879148,37.86479662219469,0
GD1X1-616,118.75225706440504,37.8650831577786,0
GD1X1-618,118.7518791464314,37.866514010347814,0
GD1X1-7,118.76293909045812,37.85178942560066,0
GD1X1-813,118.75612352930763,37.86136459177293,0
GD1X1-820,118.75064679350437,37.86866554690637,0
GD1X1-9,118.7607306109644,37.85480337724899,0
GD1X1N1,118.76931873168908,37.84324918641544,0
GD1X1N10,118.75946245230314,37.8563240483721,0
GD1X1N13,118.7562532903233,37.86041676810622,0
GD1X1N14,118.75508596125238,37.86293852904945,0
GD1X1N15,118.753826152822,37.86415092642492,1
GD1X1N5,118.76573086095988,37.84904144364102,0
GD1X1N9,118.76040859419683,37.85454424543529,0
GD1X1NB14,118.75506200085736,37.8629343820752,0
GD1X1X02,118.76988759501889,37.84328567812814,0
GD1X1X203,118.76642055785709,37.84723661173146,1
GD1X1XN1,118.77027845778005,37.84409686891135,0
GD1X1XN201,118.77402124272064,37.841902822545585,0
GD1X2-412,118.75698033235858,37.85849612595824,0
GD1X2-414,118.75468894672119,37.861530120610446,0
GD1X2-418,118.75047437287559,37.86685380904535,0
GD1X2-420,118.74938783333205,37.86895992358942,0
GD2-20-01,118.80906182855922,37.85606771695844,0
GD2-20-1,118.80957920699282,37.855852571561336,0
GD2-20-10,118.80288654388035,37.863288101440126,0
GD2-20-12,118.80309253220072,37.86521274228201,0
GD2-20-13,118.80082381886943,37.86537359149909,0
GD2-20-14,118.80067973834495,37.86645680297026,0
GD2-20-15,118.80211322748688,37.86699338453666,0
GD2-20-16,118.80071660584196,37.868438085048496,0
GD2-20-17,118.79940492445937,37.87010668041109,0
GD2-20-18,118.7982905558878,37.86961023323974,0
GD2-20-2,118.80736796476641,37.85695854253531,1
GD2-20-20,118.79847613808487,37.87163428537713,0
GD2-20-22,118.79616125265746,37.872710103695546,0
GD2-20-224,118.79648827489962,37.874242844514626,0
GD2-20-23,118.79722049573837,37.87327497515646,0
GD2-20-24,118.79623373065441,37.874758405909006,0
GD2-20-26,118.79403253918954,37.87584145628162,0
GD2-20-27,118.7947145105441,37.876781443768934,0
GD2-20-28,118.79400184276047,37.877855298579334,0
GD2-20-3,118.807262730182,37.85590617562185,0
GD2-20-30,118.79237480166063,37.879186304366144,0
GD2-20-318,118.79859592443856,37.869083080606934,0
GD2-20-32,118.79182919718738,37.88105934794281,0
GD2-20-322,118.79575175236762,37.87316226754166,0
GD2-20-326,118.7933180181686,37.87637032790585,0
GD2-20-36,118.78944528634366,37.88446475437553,0
GD2-20-38,118.78675985913759,37.88528027714194,0
GD2-20-4,118.80746563531983,37.85909653693432,0
GD2-20-40,118.78755483226215,37.88713293978574,0
GD2-20-415,118.79438396377004,37.87814674996498,1
GD2-20-417,118.79321311691248,37.879542878108396,0
GD2-20-419,118.79148441233657,37.88137088182348,0
GD2-20-42,118.78240094374965,37.88834616818534,0
GD2-20-421,118.78943528692918,37.88358208496271,0
GD2-20-423,118.7882486926553,37.88574411619642,0
GD2-20-5,118.80516616762029,37.858920125405966,0
GD2-20-504,118.8062080216676,37.85738172436903,0
GD2-20-533,118.79049066785663,37.88257511115232,0
GD2-20-535,118.7892639595212,37.88401709223555,0
GD2-20-6,118.80507477606962,37.85983137500705,0
GD2-20-615,118.80240971383647,37.86750232300025,0
GD2-20-616,118.80113374375657,37.869701885364336,0
GD2-20-618,118.7982695632278,37.869214184740684,0
GD2-20-638,118.78663248215368,37.885183118743534,0
GD2-20-8,118.80517886917377,37.86223502010619,0
GD2-20-9,118.80316211466561,37.86247312478745,0
GD2-20C16,118.80060038122271,37.868331762413156,0
GD2-20C3,118.80699996965144,37.85584715064808,0
GD2-20C5,118.80516616762029,37.858920125405966,0
GD2-20C8,118.80521514168058,37.862324547756195,0
GD2-20N10,118.80291211393765,37.86340481891652,0
GD2-20N12,118.80302152558347,37.865096720892744,0
GD2-20N14,118.80102358095596,37.86657765975833,0
GD2-20N18,118.79808258037643,37.86946927632051,0
GD2-20N2,118.80752543154892,37.856893065924204,0
GD2-20N20,118.79862970207398,37.871406729075666,0
GD2-20N21,118.807664721216,37.85654860791333,0
GD2-20N22,118.79609473228388,37.87277868174698,0
GD2-20N24,118.79621099665889,37.874290316736165,0
GD2-20N26,118.79463978605632,37.87604389553185,0
GD2-20N27,118.79470621391972,37.877376123718264,0
GD2-20N3,118.80805431443035,37.85621832223327,0
GD2-20N30,118.79215566650323,37.87905451566841,0
GD2-20N36,118.78937842249285,37.884519821322314,0
GD2-20N38,118.78629471334307,37.88484592742781,0
GD2-20N4,118.80781454109955,37.85896055725917,0
GD2-20N6,118.80618991688495,37.86036378139235,0
GD2-20NB6,118.80546936825013,37.86063607896236,0
GD2-20P41,118.78486929443442,37.88512429342613,0
GD2-20P515,118.79817213220639,37.87128309890549,0
GD2-20P520,118.796437999268,37.87474627988072,0
GD2-20X210,118.79950280091592,37.86385335897273,0
GD2-20X304,118.80721473955147,37.856267248365086,0
GD2-20X306,118.80712554149544,37.860989017051224,0
GD2-20X406,118.80715271896443,37.86024090320352,0
GD2-20X41,118.7870564537323,37.886735131677526,0
GD2-20X510,118.80150061762959,37.863768749163455,0
GD2-20X613,118.80227642463966,37.86716204519559,0
GD2-21-11,118.80074606410209,37.87058163081694,0
GD2-21-13,118.79850334647601,37.873687781822596,1
GD2-21-15,118.79621631348894,37.87684861710949,0
GD2-21-17,118.79405384360311,37.87999850121824,0
GD2-21-19,118.79149834800913,37.88288407791998,0
GD2-21-21,118.7899088495382,37.886241364102695,0
GD2-21-215,118.79704737831888,37.87643956183454,0
GD2-21-23,118.7873225961991,37.88928046128915,0
GD2-21-3,118.8096774891987,37.85801307543292,0
GD2-21-4,118.80851402247275,37.858292199838615,0
GD2-21-416,118.79518821683958,37.87990913659095,0
GD2-21-418,118.79410103926224,37.88100672048392,0
GD2-21-420,118.79280516615684,37.88240475035334,0
GD2-21-422,118.79128242868389,37.884292671900255,0
GD2-21-5,118.80742261523271,37.86105652303353,0
GD2-21-505,118.8068776282465,37.85967759737728,0
GD2-21-508,118.80102953389132,37.86962240450659,0
GD2-21-512,118.79878250447331,37.87301689521863,0
GD2-21-514,118.7979028341603,37.874696887351384,0
GD2-21-516,118.7957979639642,37.875392940156416,0
GD2-21-518,118.79376129634103,37.878246325552745,0
GD2-21-531,118.79374271912563,37.88075994759978,0
GD2-21-533,118.7923950566853,37.88236595512133,0
GD2-21-537,118.78966067586136,37.88538033397367,0
GD2-21-6,118.80564596382811,37.8613540417034,0
GD2-21-7,118.80518447697865,37.86432758347241,0
GD2-21-8,118.80338122190595,37.864469631481725,0
GD2-21-9,118.80298574347098,37.86735837494554,0
GD2-21CN9,118.80241127350033,37.86798604959759,0
GD2-21N11,118.79957670117483,37.87109497689601,0
GD2-21N13,118.79830083302474,37.87377195167544,0
GD2-21N21,118.79000670211539,37.88699657953242,0
GD2-21N23,118.7872172835322,37.88915594341758,1
GD2-21N3,118.80953679186615,37.857835070506134,0
GD2-21N5,118.80777868095251,37.86121320619332,0
GD2-21N516,118.7960841020013,37.87561648608458,0
GD2-21N7,118.80493948403877,37.86546369508124,0
GD2-21N9,118.80241020339469,37.86798876850088,0
GD2-21NB11,118.80024992380038,37.87027392684641,0
GD2-21P540,118.79003723211567,37.8882572878648,0
GD2-21X209,118.80439982510863,37.86804827798247,0
GD2-21X307,118.80628240083317,37.86508275914491,0
GD2-21X535,118.7933264778441,37.88421650026182,0
GD2-21X539,118.79035804114035,37.88742363712319,0
GD2-21X608,118.80477700908506,37.8657904884175,0
GDGB1X010C,118.78156793949991,37.8850946824282,0
GDX1-201,118.77008315667625,37.84353047070481,0
GDX2XNB20,118.74598956502112,37.86950719778355,0
